election,contest,recap_csv_url,ed_csv_url,recap_pdf_url,ed_pdf_url,manual_pdf_url
"PRIMARY - JUNE 28, 2022",New York Democratic Alternate Delegate to the Judicial Convention 72nd Assembly District,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20AD%20Alternate%20Delegates%20Manual%20Recount%20Recap%2072AD.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic Alternate Delegate to the Judicial Convention 75th Assembly District,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20AD%20Alternate%20Delegates%20Manual%20Recount%20Recap%2075AD.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic Alternate Delegate to the Judicial Convention 75th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01106100075New%20York%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2075th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01106100075New%20York%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2075th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01106100075New%20York%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2075th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01106100075New%20York%20Democratic%20Alternate%20Delegate%20to%20the%20Judicial%20Convention%2075th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 029/65,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107665029New%20York%20Democratic%20County%20Committee%20029%2065%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107665029New%20York%20Democratic%20County%20Committee%20029%2065%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107665029New%20York%20Democratic%20County%20Committee%20029%2065%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107665029New%20York%20Democratic%20County%20Committee%20029%2065%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 012/66,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107666012New%20York%20Democratic%20County%20Committee%20012%2066%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107666012New%20York%20Democratic%20County%20Committee%20012%2066%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107666012New%20York%20Democratic%20County%20Committee%20012%2066%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107666012New%20York%20Democratic%20County%20Committee%20012%2066%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 049/66,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_66049_04966.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 009/68,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_68009_00968.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 016/68,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_68016_01668.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 020/68,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_68020_02068.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 023/68,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_68023_02368.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 037/68,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107668037New%20York%20Democratic%20County%20Committee%20037%2068%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107668037New%20York%20Democratic%20County%20Committee%20037%2068%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107668037New%20York%20Democratic%20County%20Committee%20037%2068%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107668037New%20York%20Democratic%20County%20Committee%20037%2068%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 039/68,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_68039_03968.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 045/68,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_68045_04568.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 032/69,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_69032_03269.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 032/69,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107669032New%20York%20Democratic%20County%20Committee%20032%2069%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107669032New%20York%20Democratic%20County%20Committee%20032%2069%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107669032New%20York%20Democratic%20County%20Committee%20032%2069%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107669032New%20York%20Democratic%20County%20Committee%20032%2069%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 008/70,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_70008_00870.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 022/70,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_70022_02270.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 044/70,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_70044_04470.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 011/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71011_01171.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 012/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71012_01271.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 014/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71014_01471.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 016/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71016_01671.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 017/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71017_01771.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 022/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71022_02271.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 023/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71023_02371.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 024/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71024_02471.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 028/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71028_02871.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 029/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71029_02971.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 030/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71030_03071.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 035/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71035_03571.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 037/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71037_03771.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 040/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71040_04071.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 046/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71046_04671.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 049/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71049_04971.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 060/71,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_71060_06071.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 004/72,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_72004_00472.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 005/72,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_72005_00572.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 006/72,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_72006_00672.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 008/72,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_72008_00872.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 009/72,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_72009_00972.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 010/72,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107672010New%20York%20Democratic%20County%20Committee%20010%2072%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107672010New%20York%20Democratic%20County%20Committee%20010%2072%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107672010New%20York%20Democratic%20County%20Committee%20010%2072%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01107672010New%20York%20Democratic%20County%20Committee%20010%2072%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 018/72,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_72018_01872.pdf
"PRIMARY - JUNE 28, 2022",New York Democratic County Committee 025/72,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/New%20York%20Co%20Comm%20Manual%20Recount_72025_02572.pdf
"PRIMARY - JUNE 28, 2022",Bronx Democratic Governor Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01200200000Bronx%20Democratic%20Governor%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01200200000Bronx%20Democratic%20Governor%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01200200000Bronx%20Democratic%20Governor%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01200200000Bronx%20Democratic%20Governor%20Citywide%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Lieutenant Governor Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01200300000Bronx%20Democratic%20Lieutenant%20Governor%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01200300000Bronx%20Democratic%20Lieutenant%20Governor%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01200300000Bronx%20Democratic%20Lieutenant%20Governor%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01200300000Bronx%20Democratic%20Lieutenant%20Governor%20Citywide%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Member of the Assembly 78th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000078Bronx%20Democratic%20Member%20of%20the%20Assembly%2078th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000078Bronx%20Democratic%20Member%20of%20the%20Assembly%2078th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000078Bronx%20Democratic%20Member%20of%20the%20Assembly%2078th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000078Bronx%20Democratic%20Member%20of%20the%20Assembly%2078th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Member of the Assembly 81st Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000081Bronx%20Democratic%20Member%20of%20the%20Assembly%2081st%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000081Bronx%20Democratic%20Member%20of%20the%20Assembly%2081st%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000081Bronx%20Democratic%20Member%20of%20the%20Assembly%2081st%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000081Bronx%20Democratic%20Member%20of%20the%20Assembly%2081st%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Member of the Assembly 82nd Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000082Bronx%20Democratic%20Member%20of%20the%20Assembly%2082nd%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000082Bronx%20Democratic%20Member%20of%20the%20Assembly%2082nd%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000082Bronx%20Democratic%20Member%20of%20the%20Assembly%2082nd%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000082Bronx%20Democratic%20Member%20of%20the%20Assembly%2082nd%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Member of the Assembly 84th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000084Bronx%20Democratic%20Member%20of%20the%20Assembly%2084th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000084Bronx%20Democratic%20Member%20of%20the%20Assembly%2084th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000084Bronx%20Democratic%20Member%20of%20the%20Assembly%2084th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000084Bronx%20Democratic%20Member%20of%20the%20Assembly%2084th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Member of the Assembly 86th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000086Bronx%20Democratic%20Member%20of%20the%20Assembly%2086th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000086Bronx%20Democratic%20Member%20of%20the%20Assembly%2086th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000086Bronx%20Democratic%20Member%20of%20the%20Assembly%2086th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202000086Bronx%20Democratic%20Member%20of%20the%20Assembly%2086th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Female State Committee 78th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202900078Bronx%20Democratic%20Female%20State%20Committee%2078th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202900078Bronx%20Democratic%20Female%20State%20Committee%2078th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202900078Bronx%20Democratic%20Female%20State%20Committee%2078th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202900078Bronx%20Democratic%20Female%20State%20Committee%2078th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Female State Committee 81st Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202900081Bronx%20Democratic%20Female%20State%20Committee%2081st%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202900081Bronx%20Democratic%20Female%20State%20Committee%2081st%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202900081Bronx%20Democratic%20Female%20State%20Committee%2081st%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202900081Bronx%20Democratic%20Female%20State%20Committee%2081st%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Female State Committee 84th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202900084Bronx%20Democratic%20Female%20State%20Committee%2084th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202900084Bronx%20Democratic%20Female%20State%20Committee%2084th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202900084Bronx%20Democratic%20Female%20State%20Committee%2084th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01202900084Bronx%20Democratic%20Female%20State%20Committee%2084th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Male State Committee 78th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01203000078Bronx%20Democratic%20Male%20State%20Committee%2078th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01203000078Bronx%20Democratic%20Male%20State%20Committee%2078th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01203000078Bronx%20Democratic%20Male%20State%20Committee%2078th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01203000078Bronx%20Democratic%20Male%20State%20Committee%2078th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Male State Committee 81st Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01203000081Bronx%20Democratic%20Male%20State%20Committee%2081st%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01203000081Bronx%20Democratic%20Male%20State%20Committee%2081st%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01203000081Bronx%20Democratic%20Male%20State%20Committee%2081st%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01203000081Bronx%20Democratic%20Male%20State%20Committee%2081st%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Male State Committee 84th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01203000084Bronx%20Democratic%20Male%20State%20Committee%2084th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01203000084Bronx%20Democratic%20Male%20State%20Committee%2084th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01203000084Bronx%20Democratic%20Male%20State%20Committee%2084th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01203000084Bronx%20Democratic%20Male%20State%20Committee%2084th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Female District Leader Democratic Leadership District 78,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204700078Bronx%20Democratic%20Female%20District%20Leader%20Democratic%20Leadership%20District%2078%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204700078Bronx%20Democratic%20Female%20District%20Leader%20Democratic%20Leadership%20District%2078%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204700078Bronx%20Democratic%20Female%20District%20Leader%20Democratic%20Leadership%20District%2078%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204700078Bronx%20Democratic%20Female%20District%20Leader%20Democratic%20Leadership%20District%2078%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Female District Leader Democratic Leadership District 81,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204700081Bronx%20Democratic%20Female%20District%20Leader%20Democratic%20Leadership%20District%2081%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204700081Bronx%20Democratic%20Female%20District%20Leader%20Democratic%20Leadership%20District%2081%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204700081Bronx%20Democratic%20Female%20District%20Leader%20Democratic%20Leadership%20District%2081%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204700081Bronx%20Democratic%20Female%20District%20Leader%20Democratic%20Leadership%20District%2081%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Female District Leader Democratic Leadership District 84,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204700084Bronx%20Democratic%20Female%20District%20Leader%20Democratic%20Leadership%20District%2084%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204700084Bronx%20Democratic%20Female%20District%20Leader%20Democratic%20Leadership%20District%2084%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204700084Bronx%20Democratic%20Female%20District%20Leader%20Democratic%20Leadership%20District%2084%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204700084Bronx%20Democratic%20Female%20District%20Leader%20Democratic%20Leadership%20District%2084%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Male District Leader Democratic Leadership District 78,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800078Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2078%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800078Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2078%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800078Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2078%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800078Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2078%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Bronx Democratic Male District Leader Democratic Leadership District 81,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800081Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2081%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800081Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2081%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800081Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2081%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01204800081Bronx%20Democratic%20Male%20District%20Leader%20Democratic%20Leadership%20District%2081%20EDLevel.pdf,
